연도,조사기간,정당,지지율
2017,4월 1주차,없음/잘 모름,10.2
2017,4월 2주차,자유한국당,9.7
2017,4월 2주차,더불어민주당,43.8
2017,4월 2주차,국민의당,25.5
2017,4월 2주차,바른정당,3.8
2017,4월 2주차,정의당,5.5
2017,4월 2주차,기타,1.7
2017,4월 2주차,없음/잘 모름,10
2017,4월 3주차,자유한국당,11.1
2017,4월 3주차,더불어민주당,44.8
2017,4월 3주차,국민의당,21.3
2017,4월 3주차,바른정당,5.9
2017,4월 3주차,정의당,6.3
2017,4월 3주차,기타,1.2
2017,4월 3주차,없음/잘 모름,9.4
2017,4월 4주차,자유한국당,12.3
2017,4월 4주차,더불어민주당,41.6
2017,4월 4주차,국민의당,17.4
2017,4월 4주차,바른정당,6.1
2017,4월 4주차,정의당,7.4
2017,4월 4주차,기타,1.3
2017,4월 4주차,없음/잘 모름,13.9
2017,5월 2주차,더불어민주당,44.7
2017,5월 2주차,자유한국당,13
2017,5월 2주차,국민의당,8.8
2017,5월 2주차,바른정당,8.3
2017,5월 2주차,정의당,9.6
2017,5월 2주차,기타,1.3
2017,5월 2주차,없음/잘 모름,14.3
2017,5월 3주차,더불어민주당,53.3
2017,5월 3주차,자유한국당,12.4
2017,5월 3주차,국민의당,7.7
2017,5월 3주차,바른정당,6.8
2017,5월 3주차,정의당,6.6
2017,5월 3주차,기타,1.6
2017,5월 3주차,없음/잘 모름,11.6
2017,5월 4주차,더불어민주당,56.7
2017,5월 4주차,자유한국당,12
2017,5월 4주차,국민의당,8.2
2017,5월 4주차,바른정당,6.2
2017,5월 4주차,정의당,6.2
2017,5월 4주차,기타,1.4
2017,5월 4주차,없음/잘 모름,9.3
2017,5월 5주차,더불어민주당,55.6
2017,5월 5주차,자유한국당,13
2017,5월 5주차,국민의당,8
2017,5월 5주차,바른정당,5.3
2017,5월 5주차,정의당,6
2017,5월 5주차,기타,1.7
2017,5월 5주차,없음/잘 모름,10.4
2017,6월 1주차,더불어민주당,54.2
2017,6월 1주차,자유한국당,14.3
2017,6월 1주차,국민의당,7.3
2017,6월 1주차,바른정당,5.9
2017,6월 1주차,정의당,6.7
2017,6월 1주차,기타,1.4
2017,6월 1주차,없음/잘 모름,10.2
2017,6월 2주차,더불어민주당,53.6
2017,6월 2주차,자유한국당,14.7
2017,6월 2주차,국민의당,6.8
2017,6월 2주차,바른정당,5.7
2017,6월 2주차,정의당,6.4
2017,6월 2주차,기타,2
2017,6월 2주차,없음/잘 모름,10.8
2017,6월 3주차,더불어민주당,53.6
2017,6월 3주차,자유한국당,14.5
2017,6월 3주차,국민의당,6.3
2017,6월 3주차,바른정당,6.2
2017,6월 3주차,정의당,6.3
2017,6월 3주차,기타,1.5
2017,6월 3주차,없음/잘 모름,11.6
2017,6월 4주차,더불어민주당,53.3
2017,6월 4주차,자유한국당,15.9
2017,6월 4주차,국민의당,5.1
2017,6월 4주차,바른정당,6
2017,6월 4주차,정의당,6.3
2017,6월 4주차,기타,1.8
2017,6월 4주차,없음/잘 모름,11.6
2017,7월 1주차,더불어민주당,53.4
2017,7월 1주차,자유한국당,16.2
2017,7월 1주차,국민의당,5.1
2017,7월 1주차,바른정당,6.6
2017,7월 1주차,정의당,6.2
2017,7월 1주차,기타,1.6
2017,7월 1주차,없음/잘 모름,10.9
2017,7월 2주차,더불어민주당,53
2017,7월 2주차,자유한국당,14.4
2017,7월 2주차,국민의당,5.4
2017,7월 2주차,바른정당,6.1
2017,7월 2주차,정의당,6.5
2017,7월 2주차,기타,1.8
2017,7월 2주차,없음/잘 모름,12.8
2017,7월 3주차,더불어민주당,50.4
2017,7월 3주차,자유한국당,16
2017,7월 3주차,국민의당,5.1
2017,7월 3주차,바른정당,7.3
2017,7월 3주차,정의당,6.7
2017,7월 3주차,기타,2.2
2017,7월 3주차,없음/잘 모름,12.3
2017,7월 4주차,더불어민주당,52.6
2017,7월 4주차,자유한국당,15.4
2017,7월 4주차,국민의당,4.9
2017,7월 4주차,바른정당,5.9
2017,7월 4주차,정의당,6.4
2017,7월 4주차,기타,1.7
2017,7월 4주차,없음/잘 모름,13.1
2017,8월 1주차,더불어민주당,50.6
2017,8월 1주차,자유한국당,16.5
2017,8월 1주차,국민의당,6.9
2017,8월 1주차,바른정당,5.8
2017,8월 1주차,정의당,5.7
2017,8월 1주차,기타,2.4
2017,8월 1주차,없음/잘 모름,12.1
2017,8월 2주차,더불어민주당,49.8
2017,8월 2주차,자유한국당,16.9
2017,8월 2주차,국민의당,5.4
2017,8월 2주차,바른정당,6.2
2017,8월 2주차,정의당,6.5
2017,8월 2주차,기타,2.3
2017,8월 2주차,없음/잘 모름,12.9
2017,8월 3주차,더불어민주당,52.3
2017,8월 3주차,자유한국당,16.9
2017,8월 3주차,국민의당,5.5
2017,8월 3주차,바른정당,6.4
2017,8월 3주차,정의당,4.5
2017,8월 3주차,기타,1.9
2017,8월 3주차,없음/잘 모름,12.5
2017,8월 4주차,더불어민주당,51.8
2017,8월 4주차,자유한국당,14.9
2017,8월 4주차,국민의당,6.7
2017,8월 4주차,바른정당,6.8
2017,8월 4주차,정의당,6.2
2017,8월 4주차,기타,1.8
2017,8월 4주차,없음/잘 모름,11.8
2017,8월 5주차,더불어민주당,51.3
2017,8월 5주차,자유한국당,16.4
2017,8월 5주차,국민의당,6.4
2017,8월 5주차,바른정당,6.5
2017,8월 5주차,정의당,6.2
2017,8월 5주차,기타,1.7
2017,8월 5주차,없음/잘 모름,11.5
2017,9월 1주차,더불어민주당,49.7
2017,9월 1주차,자유한국당,16.7
2017,9월 1주차,국민의당,5.7
2017,9월 1주차,바른정당,6.3
2017,9월 1주차,정의당,5.7
2017,9월 1주차,기타,1.9
2017,9월 1주차,없음/잘 모름,14
2017,9월 2주차,더불어민주당,49.3
2017,9월 2주차,자유한국당,18.4
2017,9월 2주차,국민의당,5.8
2017,9월 2주차,바른정당,5
2017,9월 2주차,정의당,5.8
2017,9월 2주차,기타,2.1
2017,9월 2주차,없음/잘 모름,13.6
2017,9월 3주차,더불어민주당,50.7
2017,9월 3주차,자유한국당,16.8
2017,9월 3주차,국민의당,5.5
2017,9월 3주차,바른정당,6.4
2017,9월 3주차,정의당,5.2
2017,9월 3주차,기타,2.7
2017,9월 3주차,없음/잘 모름,12.7
2017,9월 4주차,더불어민주당,49.7
2017,9월 4주차,자유한국당,17.1
2017,9월 4주차,국민의당,6.6
2017,9월 4주차,바른정당,5.6
2017,9월 4주차,정의당,6
2017,9월 4주차,기타,1.7
2017,9월 4주차,없음/잘 모름,13.3
2017,10월 1주차,더불어민주당,51.1
2017,10월 1주차,자유한국당,20
2017,10월 1주차,국민의당,5.3
2017,10월 1주차,바른정당,5.6
2017,10월 1주차,정의당,5
2017,10월 1주차,기타,2.1
2017,10월 1주차,없음/잘 모름,10.9
2017,10월 2주차,더불어민주당,50.6
2017,10월 2주차,자유한국당,18.9
2017,10월 2주차,국민의당,4.9
2017,10월 2주차,바른정당,5.5
2017,10월 2주차,정의당,4.8
2017,10월 2주차,기타,2.1
2017,10월 2주차,없음/잘 모름,13.2
2017,10월 3주차,더불어민주당,50.1
2017,10월 3주차,자유한국당,18.1
2017,10월 3주차,국민의당,6.2
2017,10월 3주차,바른정당,5.8
2017,10월 3주차,정의당,4.9
2017,10월 3주차,기타,2.9
2017,10월 3주차,없음/잘 모름,12
2017,10월 4주차,더불어민주당,49.2
2017,10월 4주차,자유한국당,18.9
2017,10월 4주차,국민의당,5.9
2017,10월 4주차,바른정당,4.7
2017,10월 4주차,정의당,4.7
2017,10월 4주차,기타,2.7
2017,10월 4주차,없음/잘 모름,13.9
2017,11월 1주차,더불어민주당,51.7
2017,11월 1주차,자유한국당,16.8
2017,11월 1주차,국민의당,6
2017,11월 1주차,바른정당,4.8
2017,11월 1주차,정의당,5.9
2017,11월 1주차,기타,2.2
2017,11월 1주차,없음/잘 모름,12.6
2017,11월 2주차,더불어민주당,48.2
2017,11월 2주차,자유한국당,18.6
2017,11월 2주차,국민의당,5.3
2017,11월 2주차,바른정당,5.5
2017,11월 2주차,정의당,5.8
2017,11월 2주차,기타,2.4
2017,11월 2주차,없음/잘 모름,14.2
2017,11월 3주차,더불어민주당,51.3
2017,11월 3주차,자유한국당,18.3
2017,11월 3주차,국민의당,4.9
2017,11월 3주차,바른정당,5.7
2017,11월 3주차,정의당,5
2017,11월 3주차,기타,2.3
2017,11월 3주차,없음/잘 모름,12.5
2017,11월 4주차,더불어민주당,51.8
2017,11월 4주차,자유한국당,16.4
2017,11월 4주차,국민의당,4.5
2017,11월 4주차,바른정당,5.5
2017,11월 4주차,정의당,6.1
2017,11월 4주차,기타,1.7
2017,11월 4주차,없음/잘 모름,14
2017,11월 5주차,더불어민주당,52
2017,11월 5주차,자유한국당,17.6
2017,11월 5주차,국민의당,4.6
2017,11월 5주차,바른정당,5.2
2017,11월 5주차,정의당,5.1
2017,11월 5주차,기타,2.5
2017,11월 5주차,없음/잘 모름,13
2017,12월 1주차,더불어민주당,49.1
2017,12월 1주차,자유한국당,17.8
2017,12월 1주차,국민의당,6
2017,12월 1주차,바른정당,6.3
2017,12월 1주차,정의당,4.3
2017,12월 1주차,기타,2
2017,12월 1주차,없음/잘 모름,14.5
2017,12월 2주차,더불어민주당,51.9
2017,12월 2주차,자유한국당,18.7
2017,12월 2주차,국민의당,5.8
2017,12월 2주차,바른정당,5.8
2017,12월 2주차,정의당,3.9
2017,12월 2주차,기타,1.9
2017,12월 2주차,없음/잘 모름,12
2017,12월 3주차,더불어민주당,52
2017,12월 3주차,자유한국당,17.8
2017,12월 3주차,국민의당,4.9
2017,12월 3주차,바른정당,5.7
2017,12월 3주차,정의당,5.2
2017,12월 3주차,기타,1.6
2017,12월 3주차,없음/잘 모름,12.8
2017,12월 4주차,더불어민주당,50.3
2017,12월 4주차,자유한국당,16.8
2017,12월 4주차,국민의당,6.2
2017,12월 4주차,바른정당,5.6
2017,12월 4주차,정의당,5.7
2017,12월 4주차,기타,1.9
2017,12월 4주차,없음/잘 모름,13.5
2018,1월 1주차,더불어민주당,50.9
2018,1월 1주차,자유한국당,18.6
2018,1월 1주차,국민의당,5
2018,1월 1주차,바른정당,6
2018,1월 1주차,정의당,5
2018,1월 1주차,기타 정당,2.2
2018,1월 1주차,무당층,12.3
2018,1월 2주차,더불어민주당,51.6
2018,1월 2주차,자유한국당,16.9
2018,1월 2주차,국민의당,5.1
2018,1월 2주차,바른정당,5.3
2018,1월 2주차,정의당,5.7
2018,1월 2주차,기타 정당,2
2018,1월 2주차,무당층,13.4
2018,1월 3주차,더불어민주당,48.3
2018,1월 3주차,자유한국당,18.1
2018,1월 3주차,국민의당,5.9
2018,1월 3주차,바른정당,5.7
2018,1월 3주차,정의당,5.4
2018,1월 3주차,기타 정당,2.2
2018,1월 3주차,무당층,14.4
2018,1월 4주차,더불어민주당,46.6
2018,1월 4주차,자유한국당,21.8
2018,1월 4주차,국민의당,5.7
2018,1월 4주차,바른정당,6
2018,1월 4주차,정의당,5
2018,1월 4주차,기타 정당,1.9
2018,1월 4주차,무당층,13
2018,1월 5주차,더불어민주당,48.1
2018,1월 5주차,자유한국당,19.1
2018,1월 5주차,국민의당,5.1
2018,1월 5주차,바른정당,6.3
2018,1월 5주차,정의당,6.2
2018,1월 5주차,기타 정당,2.3
2018,1월 5주차,무당층,12.9
2018,2월 1주차,더불어민주당,48.2
2018,2월 1주차,자유한국당,18.7
2018,2월 1주차,국민의당,4.8
2018,2월 1주차,바른정당,5.7
2018,2월 1주차,정의당,6.3
2018,2월 1주차,기타 정당,2.6
2018,2월 1주차,무당층,13.7
2018,2월 1주차[A],더불어민주당,44.4
2018,2월 1주차[A],자유한국당,19.1
2018,2월 1주차[A],바른미래당,11
2018,2월 1주차[A],민주평화당,4.2
2018,2월 1주차[A],정의당,7
2018,2월 1주차[A],기타 정당,2.1
2018,2월 1주차[A],무당층,12.2
2018,2월 2주차,더불어민주당,45.9
2018,2월 2주차,자유한국당,20.8
2018,2월 2주차,바른미래당,10.5
2018,2월 2주차,민주평화당,3.4
2018,2월 2주차,정의당,5.6
2018,2월 2주차,기타 정당,2.4
2018,2월 2주차,무당층,11.4
2018,2월 3주차,더불어민주당,49.3
2018,2월 3주차,자유한국당,19.3
2018,2월 3주차,바른미래당,7.1
2018,2월 3주차,민주평화당,3
2018,2월 3주차,정의당,5.2
2018,2월 3주차,기타 정당,2.4
2018,2월 3주차,무당층,13.7
2018,2월 4주차,더불어민주당,50
2018,2월 4주차,자유한국당,19.7
2018,2월 4주차,바른미래당,6.8
2018,2월 4주차,민주평화당,3
2018,2월 4주차,정의당,4.5
2018,2월 4주차,기타 정당,2.6
2018,2월 4주차,무당층,13.4
2018,3월 1주차,더불어민주당,48.1
2018,3월 1주차,자유한국당,19.2
2018,3월 1주차,바른미래당,8.4
2018,3월 1주차,민주평화당,2.6
2018,3월 1주차,정의당,5.2
2018,3월 1주차,기타 정당,2.3
2018,3월 1주차,무당층,14.2
2018,3월 2주차,더불어민주당,51.8
2018,3월 2주차,자유한국당,18.6
2018,3월 2주차,바른미래당,7
2018,3월 2주차,민주평화당,2.7
2018,3월 2주차,정의당,4.7
2018,3월 2주차,기타 정당,2.1
2018,3월 2주차,무당층,13.1
2018,3월 3주차,더불어민주당,52.6
2018,3월 3주차,자유한국당,20.6
2018,3월 3주차,바른미래당,6.4
2018,3월 3주차,민주평화당,2.6
2018,3월 3주차,정의당,5
2018,3월 3주차,기타 정당,1.7
2018,3월 3주차,무당층,11.1
2018,3월 4주차,더불어민주당,51.3
2018,3월 4주차,자유한국당,20.7
2018,3월 4주차,바른미래당,6.8
2018,3월 4주차,민주평화당,2.4
2018,3월 4주차,정의당,5.2
2018,3월 4주차,기타 정당,2.2
2018,3월 4주차,무당층,11.4
2018,4월 1주차,더불어민주당,51.1
2018,4월 1주차,자유한국당,20.8
2018,4월 1주차,바른미래당,5.7
2018,4월 1주차,민주평화당,2.6
2018,4월 1주차,정의당,4.5
2018,4월 1주차,기타 정당,2.4
2018,4월 1주차,무당층,12.9
2018,4월 2주차,더불어민주당,50.4
2018,4월 2주차,자유한국당,21.9
2018,4월 2주차,바른미래당,5.7
2018,4월 2주차,민주평화당,3.3
2018,4월 2주차,정의당,4.2
2018,4월 2주차,기타 정당,1.9
2018,4월 2주차,무당층,12.6
2018,4월 3주차,더불어민주당,53.1
2018,4월 3주차,자유한국당,22
2018,4월 3주차,바른미래당,5.8
2018,4월 3주차,민주평화당,3.3
2018,4월 3주차,정의당,3.9
2018,4월 3주차,기타 정당,2.1
2018,4월 3주차,무당층,9.8
2018,4월 4주차,더불어민주당,52.2
2018,4월 4주차,자유한국당,21.1
2018,4월 4주차,바른미래당,6.1
2018,4월 4주차,민주평화당,2.7
2018,4월 4주차,정의당,5.2
2018,4월 4주차,기타 정당,2
2018,4월 4주차,무당층,10.7
2018,5월 1주차,더불어민주당,53.9
2018,5월 1주차,자유한국당,17.9
2018,5월 1주차,바른미래당,6
2018,5월 1주차,민주평화당,2.9
2018,5월 1주차,정의당,6.3
2018,5월 1주차,기타 정당,2.5
2018,5월 1주차,무당층,10.5
2018,5월 2주차,더불어민주당,56.3
2018,5월 2주차,자유한국당,17.7
2018,5월 2주차,바른미래당,6
2018,5월 2주차,민주평화당,2.5
2018,5월 2주차,정의당,4.6
2018,5월 2주차,기타 정당,1.9
2018,5월 2주차,무당층,11
2018,5월 3주차,더불어민주당,54.2
2018,5월 3주차,자유한국당,18.7
2018,5월 3주차,바른미래당,5.7
2018,5월 3주차,민주평화당,3.4
2018,5월 3주차,정의당,5.8
2018,5월 3주차,기타 정당,1.5
2018,5월 3주차,무당층,10.7
2018,5월 4주차,더불어민주당,55.7
2018,5월 4주차,자유한국당,19.5
2018,5월 4주차,바른미래당,6.7
2018,5월 4주차,민주평화당,2.3
2018,5월 4주차,정의당,4.8
2018,5월 4주차,기타 정당,1.9
2018,5월 4주차,무당층,9.1
2018,5월 5주차,더불어민주당,52.2
2018,5월 5주차,자유한국당,19.8
2018,5월 5주차,바른미래당,5.6
2018,5월 5주차,민주평화당,2.9
2018,5월 5주차,정의당,6.3
2018,5월 5주차,기타 정당,1.9
2018,5월 5주차,무당층,11.3
2018,6월 1주차[B],더불어민주당,53.8
2018,6월 1주차[B],자유한국당,18.4
2018,6월 1주차[B],바른미래당,5.8
2018,6월 1주차[B],민주평화당,3.9
2018,6월 1주차[B],정의당,6.8
2018,6월 1주차[B],기타 정당,1.6
2018,6월 1주차[B],무당층,9.7
2018,6월 2주차,더불어민주당,57
2018,6월 2주차,자유한국당,17.6
2018,6월 2주차,바른미래당,5.4
2018,6월 2주차,민주평화당,3.5
2018,6월 2주차,정의당,6.9
2018,6월 2주차,기타 정당,2.2
2018,6월 2주차,무당층,7.4
2018,6월 3주차,더불어민주당,54.1
2018,6월 3주차,자유한국당,16.7
2018,6월 3주차,바른미래당,5.1
2018,6월 3주차,민주평화당,3
2018,6월 3주차,정의당,8.1
2018,6월 3주차,기타 정당,1.8
2018,6월 3주차,무당층,11.3
2018,6월 4주차,더불어민주당,49.6
2018,6월 4주차,자유한국당,17.9
2018,6월 4주차,바른미래당,6.2
2018,6월 4주차,민주평화당,2.3
2018,6월 4주차,정의당,9.4
2018,6월 4주차,기타 정당,2.6
2018,6월 4주차,무당층,12
2018,7월 1주차,더불어민주당,47.5
2018,7월 1주차,자유한국당,18.3
2018,7월 1주차,바른미래당,5.8
2018,7월 1주차,민주평화당,2.9
2018,7월 1주차,정의당,10.4
2018,7월 1주차,기타 정당,2.6
2018,7월 1주차,무당층,12.5
2018,7월 2주차,더불어민주당,45.6
2018,7월 2주차,자유한국당,17
2018,7월 2주차,바른미래당,6.4
2018,7월 2주차,민주평화당,2.6
2018,7월 2주차,정의당,11.6
2018,7월 2주차,기타 정당,2.6
2018,7월 2주차,무당층,14.2
2018,7월 3주차,더불어민주당,43.4
2018,7월 3주차,자유한국당,18.3
2018,7월 3주차,바른미래당,6.3
2018,7월 3주차,민주평화당,3.2
2018,7월 3주차,정의당,10.4
2018,7월 3주차,기타 정당,2.8
2018,7월 3주차,무당층,15.6
2018,7월 4주차,더불어민주당,44
2018,7월 4주차,자유한국당,18.6
2018,7월 4주차,바른미래당,7
2018,7월 4주차,민주평화당,2.9
2018,7월 4주차,정의당,12.5
2018,7월 4주차,기타 정당,1.6
2018,7월 4주차,무당층,13.4
2018,8월 1주차,더불어민주당,42.8
2018,8월 1주차,자유한국당,17.6
2018,8월 1주차,바른미래당,5.8
2018,8월 1주차,민주평화당,2.8
2018,8월 1주차,정의당,14.3
2018,8월 1주차,기타 정당,2.2
2018,8월 1주차,무당층,14.5
2018,8월 2주차,더불어민주당,40.6
2018,8월 2주차,자유한국당,19.2
2018,8월 2주차,바른미래당,5.5
2018,8월 2주차,민주평화당,2.4
2018,8월 2주차,정의당,14.2
2018,8월 2주차,기타 정당,1.5
2018,8월 2주차,무당층,16.6
2018,8월 3주차,더불어민주당,39.6
2018,8월 3주차,자유한국당,19.9
2018,8월 3주차,바른미래당,7.3
2018,8월 3주차,민주평화당,2.4
2018,8월 3주차,정의당,13.3
2018,8월 3주차,기타 정당,1.7
2018,8월 3주차,무당층,15.8
2018,8월 4주차,더불어민주당,41.9
2018,8월 4주차,자유한국당,20.5
2018,8월 4주차,바른미래당,6
2018,8월 4주차,민주평화당,2.6
2018,8월 4주차,정의당,12.1
